sample_id,platform,domain,text,sentiment_label,emotion,intensity,formality,has_code_switching,cs_languages,politeness,is_implicit,timestamp,annotator_agreement,word_count,char_count
INDO_00447,Twitter,Wisata & Travel,Desa wisata di Kintamani terasa cukup wajar.,netral,netral,0.04,semi-formal,False,Indonesia,rendah,False,2026-03-27 19:06:09,0.9,7,44
INDO_00028,YouTube,Produk/E-commerce,"Baju custom desain sendiri ternyata memuaskan, bikin senyum sendiri, experience-nya amazing. min",positif,senang,0.9,formal,True,Indo-English,sedang,False,2026-04-18 03:01:01,0.87,12,96
INDO_00425,TikTok,Hiburan & Film,"Acara reality show terbaru berjalan sesuai standar, packaging-nya so-so. sumpah bener",netral,netral,0.33,semi-formal,True,Indo-English,sedang,False,2026-03-25 01:09:55,0.78,11,85
INDO_00231,Instagram,Produk/E-commerce,"Tas ransel anti air ternyata mengecewakan, rasanya sedih dengernya.",negatif,sedih,0.94,semi-formal,False,Indonesia,rendah,False,2026-04-19 22:00:55,0.95,9,67
INDO_00261,YouTube,Sosial & Politik,Isu sampah plastik di sungai tidak sesuai yang dijanjikan.,negatif,marah,0.74,informal,False,Indonesia,sedang,False,2026-01-02 21:03:50,0.72,9,58
INDO_00289,Twitter,Hiburan & Film,"""Cepat"" sekali katanya. Serial anime yang lagi tayang ternyata mengecewakan, rasanya sedih dengernya, experience-nya a waste of money.",negatif,sedih,0.55,formal,True,Indo-English,sedang,False,2026-01-22 17:22:12,0.76,18,134
INDO_00163,TikTok,Sosial & Politik,"Diskusi soal reformasi birokrasi ternyata bagus sekali, delivery-nya amazing.",positif,senang,0.89,formal,True,Indo-English,rendah,False,2026-01-15 14:39:42,0.81,9,77
INDO_00426,TikTok,Layanan,Sistem antrean di kantor pos berjalan sesuai standar.,netral,netral,0.05,informal,False,Indonesia,sedang,False,2026-01-29 22:38:35,0.93,8,53
INDO_00139,TikTok,Hiburan & Film,Festival film independen tahun ini tetap terasa menyenangkan. wkwk,positif,senang,0.6,informal,False,Indonesia,rendah,False,2026-04-16 22:38:06,0.87,9,66
INDO_00063,YouTube,Hiburan & Film,"Konser musik indie kemarin malam ternyata bagus sekali, delivery-nya amazing. min",positif,senang,0.9,semi-formal,True,Indo-English,sedang,False,2026-01-07 23:54:11,0.92,11,81
INDO_00136,YouTube,Hiburan & Film,"Konser musik indie kemarin malam bagus sekali, di luar dugaan, seneng banget jujur, experience-nya highly recommended.",positif,senang,0.74,informal,True,Indo-English,sedang,False,2026-03-13 16:40:16,0.78,16,118
INDO_00129,Twitter,Sosial & Politik,"Program vaksinasi nasional sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya worth it.",positif,senang,0.78,informal,True,Indo-English,sedang,False,2026-04-24 02:41:28,0.74,13,107
INDO_00477,Twitter,Sosial & Politik,Kebijakan subsidi listrik terasa cukup wajar.,netral,netral,0.11,semi-formal,False,Indonesia,rendah,False,2026-04-18 06:57:12,0.82,6,45
INDO_00009,YouTube,Hiburan & Film,"Film animasi buatan studio lokal ternyata memuaskan, bikin senyum sendiri, experience-nya so good.",positif,senang,0.68,informal,True,Indo-English,sedang,False,2026-01-29 18:10:01,0.95,13,98
INDO_00327,TikTok,Produk/E-commerce,"Mohon maaf sebelumnya, Admin, sudah tiga hari menunggu kabar soal kamera mirrorless entry level, belum ada respons apa pun, delivery-nya not worth it. parah sih",negatif,marah,0.94,informal,True,Indo-English,tinggi,True,2026-03-25 10:57:04,0.74,25,160
INDO_00464,YouTube,Sosial & Politik,"Program literasi digital nasional tidak ada perubahan berarti, delivery-nya so-so. min",netral,netral,0.25,semi-formal,True,Indo-English,rendah,False,2026-01-25 17:56:21,0.76,11,86
INDO_00065,YouTube,Produk/E-commerce,"Produk kecantikan yang lagi viral sama sekali tidak mengecewakan, malah memuaskan banget, overall quality-nya impressive.",positif,senang,0.7,informal,True,Indo-English,rendah,False,2026-01-09 02:56:11,0.75,15,121
INDO_00301,Twitter,Makanan & Minuman,Nasi uduk pagi hari ternyata mengecewakan.,negatif,sedih,0.72,formal,False,Indonesia,rendah,False,2026-03-01 20:35:16,0.78,6,42
INDO_00015,YouTube,Produk/E-commerce,"Blender portable memuaskan banget, bikin senyum sendiri, experience-nya amazing.",positif,senang,0.94,informal,True,Indo-English,rendah,False,2026-03-12 19:23:57,0.77,9,80
INDO_00157,TikTok,Wisata & Travel,"Paket wisata ke Yogyakarta ternyata bagus sekali, experience-nya impressive. sumpah bener",positif,senang,0.63,formal,True,Indo-English,sedang,False,2026-01-08 17:55:24,0.9,11,89
INDO_00041,YouTube,Layanan,"Sistem antrean di kantor pos bagus sekali, di luar dugaan, packaging-nya impressive. min",positif,senang,0.71,informal,True,Indo-English,rendah,False,2026-03-11 11:30:42,0.75,13,88
INDO_00380,YouTube,Makanan & Minuman,"Warung makan Padang berjalan sesuai standar, ya standar aja sih.",netral,netral,0.14,formal,False,Indonesia,sedang,False,2026-02-10 19:01:39,0.91,10,64
INDO_00469,YouTube,Makanan & Minuman,"Sate ayam Madura berjalan sesuai standar, experience-nya okay-ish. min",netral,netral,0.24,informal,True,Indo-English,sedang,False,2026-02-18 10:53:34,0.92,9,70
INDO_00404,YouTube,Wisata & Travel,"Pulau kecil di Kepulauan Seribu tidak ada perubahan berarti, seperti biasa saja, packaging-nya just average.",netral,netral,0.22,formal,True,Indo-English,rendah,False,2026-01-20 23:03:10,0.93,15,108
INDO_00217,YouTube,Wisata & Travel,"Wah, ""hebat"" sekali. Rute road trip Trans-Sumatra ternyata mengecewakan. min",negatif,sedih,0.74,semi-formal,False,Indonesia,rendah,False,2026-03-10 16:15:42,0.75,10,76
INDO_00280,TikTok,Layanan,"Belum juga ada kabar dari helpdesk teknis kampus setelah sekian lama menunggu, sungguh.",negatif,sedih,0.71,formal,False,Indonesia,sedang,True,2026-04-19 17:14:46,0.7,13,87
INDO_00435,TikTok,Hiburan & Film,"Acara reality show terbaru berjalan sesuai standar, biasa-biasa saja, experience-nya so-so. sumpah bener",netral,netral,0.29,semi-formal,True,Indo-English,sedang,False,2026-03-20 21:51:21,0.81,13,104
INDO_00431,YouTube,Wisata & Travel,"Pulau kecil di Kepulauan Seribu berjalan seperti hari-hari biasa saja, packaging-nya just average.",netral,netral,0.04,formal,True,Indo-English,sedang,True,2026-01-31 00:16:14,0.76,13,98
INDO_00338,YouTube,Produk/E-commerce,"Blender portable berjalan sesuai standar, packaging-nya just average.",netral,netral,0.1,semi-formal,True,Indo-English,sedang,False,2026-02-15 23:16:33,0.83,8,69
INDO_00237,Twitter,Makanan & Minuman,"Sate ayam Madura sama sekali tidak sesuai, bikin kecewa banget, jujur bikin kecewa.",negatif,sedih,0.57,informal,False,Indonesia,sedang,False,2026-02-01 13:18:47,0.82,13,83
INDO_00208,Instagram,Layanan,"Terima kasih sebelumnya, Bapak/Ibu, sudah tiga hari menunggu kabar soal jasa laundry kiloan, belum ada respons apa pun. 🙏",negatif,jijik,0.87,informal,False,Indonesia,tinggi,True,2026-02-04 09:07:25,0.86,19,121
INDO_00213,Twitter,Wisata & Travel,"Jalur pendakian Gunung Bromo sama sekali tidak sesuai, bikin kecewa banget, bikin kesel juga, experience-nya so bad. #review",negatif,marah,0.77,semi-formal,True,Indo-English,sedang,False,2026-03-22 01:25:52,0.88,18,124
INDO_00296,TikTok,Makanan & Minuman,Mie ayam legendaris tidak sesuai yang dijanjikan. parah sih,negatif,jijik,0.84,informal,False,Indonesia,sedang,False,2026-01-05 19:30:46,0.72,9,59
INDO_00458,YouTube,Hiburan & Film,"Teater musikal di gedung kesenian berjalan sesuai standar, packaging-nya okay-ish. btw",netral,netral,0.12,formal,True,Indo-English,sedang,False,2026-02-04 19:52:52,0.85,11,86
INDO_00252,Instagram,Hiburan & Film,"""Terbaik"", katanya. Film layar lebar akhir pekan ini ternyata mengecewakan, agak nyesek juga. 😊",negatif,sedih,0.65,formal,False,Indonesia,rendah,False,2026-03-06 12:05:47,0.82,14,95
INDO_00489,YouTube,Hiburan & Film,"Film animasi buatan studio lokal tidak ada perubahan berarti, ya standar aja sih. btw",netral,netral,0.02,formal,False,Indonesia,sedang,False,2026-03-21 22:43:20,0.88,14,85
INDO_00487,TikTok,Sosial & Politik,Tidak ada yang berbeda dari isu banjir tahunan di ibu kota dibanding hari-hari sebelumnya. wkwk,netral,netral,0.02,semi-formal,False,Indonesia,sedang,True,2026-02-18 04:32:35,0.78,15,95
INDO_00304,YouTube,Hiburan & Film,"Acara musik di TV nasional sama sekali tidak sesuai, bikin kecewa banget, experience-nya overrated. min",negatif,sedih,0.85,informal,True,Indo-English,sedang,False,2026-02-21 19:24:17,0.91,15,103
INDO_00351,Instagram,Sosial & Politik,"Debat publik soal pendidikan berjalan sesuai standar, customer service-nya so-so.",netral,netral,0.05,informal,True,Indo-English,rendah,False,2026-01-31 21:54:56,0.76,10,81
INDO_00270,Instagram,Wisata & Travel,Kawasan Malioboro ternyata mengecewakan.,negatif,sedih,0.92,semi-formal,False,Indonesia,sedang,False,2026-01-21 23:45:43,0.85,4,40
INDO_00202,YouTube,Layanan,"Layanan di rumah sakit sama sekali tidak sesuai, bikin kecewa banget.",negatif,sedih,0.84,semi-formal,False,Indonesia,sedang,False,2026-03-16 06:46:25,0.73,11,69
INDO_00162,TikTok,Sosial & Politik,"Kebijakan pengendalian inflasi bagus sekali, di luar dugaan. wkwk",positif,senang,0.86,informal,False,Indonesia,sedang,False,2026-01-08 12:28:11,0.88,9,65
INDO_00044,Twitter,Hiburan & Film,"Festival film independen tahun ini ternyata bagus sekali, seneng banget jujur, overall quality-nya worth it. #curhat",positif,senang,0.83,informal,True,Indo-English,sedang,False,2026-04-02 09:34:28,0.73,16,116
INDO_00218,TikTok,Wisata & Travel,"""Cepat"" sekali katanya. Kebun teh di Puncak mengecewakan banget.",negatif,jijik,0.77,semi-formal,False,Indonesia,rendah,False,2026-02-13 04:36:58,0.77,9,64
INDO_00402,Instagram,Produk/E-commerce,"Kursi gaming ergonomis tidak ada perubahan berarti, ya standar aja sih, overall quality-nya okay-ish. 😊",netral,netral,0.01,formal,True,Indo-English,rendah,False,2026-02-08 18:04:36,0.81,15,103
INDO_00191,TikTok,Wisata & Travel,Kawasan Danau Toba tidak sesuai yang dijanjikan. wkwk,negatif,sedih,0.86,semi-formal,False,Indonesia,sedang,False,2026-03-31 09:10:06,0.73,8,53
INDO_00310,Twitter,Layanan,Layanan pengembalian barang tidak sesuai yang dijanjikan.,negatif,marah,0.95,informal,False,Indonesia,sedang,False,2026-03-09 21:31:34,0.73,7,57
INDO_00260,TikTok,Wisata & Travel,"Pantai Kuta di Bali sama sekali tidak sesuai, bikin kecewa banget, delivery-nya disappointing. wkwk",negatif,sedih,0.71,informal,True,Indo-English,sedang,False,2026-03-01 06:17:33,0.8,14,99
INDO_00106,Instagram,Makanan & Minuman,Bakso beranak memuaskan banget. ✨,positif,terkejut,0.83,informal,False,Indonesia,rendah,False,2026-02-14 04:40:18,0.76,5,33
INDO_00054,Twitter,Produk/E-commerce,"Blender portable sama sekali tidak mengecewakan, malah memuaskan banget, customer service-nya so good.",positif,terkejut,0.65,informal,True,Indo-English,rendah,False,2026-02-13 06:53:56,0.86,13,102
INDO_00390,Twitter,Wisata & Travel,Rute road trip Trans-Sumatra tidak ada perubahan berarti. #curhat,netral,netral,0.27,semi-formal,False,Indonesia,sedang,False,2026-01-05 14:17:03,0.82,9,65
INDO_00002,YouTube,Sosial & Politik,Program vaksinasi nasional memuaskan banget. min,positif,senang,0.82,informal,False,Indonesia,sedang,False,2026-02-07 12:03:00,0.9,6,48
INDO_00442,TikTok,Hiburan & Film,"Mohon maaf sebelumnya, Bapak/Ibu, film dokumenter tentang budaya daerah berjalan sesuai standar, ya standar aja sih. sumpah bener",netral,netral,0.1,semi-formal,False,Indonesia,tinggi,False,2026-03-19 08:59:09,0.83,18,129
INDO_00483,Twitter,Layanan,Layanan reservasi hotel online tidak ada perubahan berarti.,netral,netral,0.02,formal,False,Indonesia,sedang,False,2026-03-05 17:48:41,0.81,8,59
INDO_00050,TikTok,Wisata & Travel,"Paket tur ke Raja Ampat memuaskan banget, delivery-nya amazing.",positif,senang,0.71,informal,True,Indo-English,rendah,False,2026-02-24 02:23:03,0.88,9,63
INDO_00420,YouTube,Hiburan & Film,Acara reality show terbaru tidak ada perubahan berarti. btw,netral,netral,0.28,formal,False,Indonesia,sedang,False,2026-01-14 11:31:26,0.85,9,59
INDO_00081,Twitter,Produk/E-commerce,"Baju custom desain sendiri ternyata bagus sekali, rasanya senang banget.",positif,senang,0.65,informal,False,Indonesia,sedang,False,2026-02-24 04:49:00,0.88,10,72
INDO_00206,Instagram,Wisata & Travel,"Dengan hormat, Saudara/i, sudah tiga hari menunggu kabar soal kapal wisata di Labuan Bajo, belum ada respons apa pun. 🙏",negatif,sedih,0.63,formal,False,Indonesia,tinggi,True,2026-03-10 04:27:34,0.73,20,119
INDO_00035,TikTok,Makanan & Minuman,"Warung makan Padang bagus sekali, di luar dugaan, rasanya senang banget, delivery-nya so good. wkwk",positif,senang,0.71,semi-formal,True,Indo-English,rendah,False,2026-04-09 22:00:09,0.81,15,99
INDO_00264,TikTok,Sosial & Politik,"Kebijakan pengendalian inflasi tidak sesuai yang dijanjikan, overall quality-nya so bad. sumpah bener",negatif,jijik,0.51,informal,True,Indo-English,rendah,False,2026-03-19 14:38:10,0.88,13,101
INDO_00428,Instagram,Makanan & Minuman,"Gudeg khas Jogja berjalan sesuai standar, packaging-nya just average. 🙏",netral,netral,0.11,informal,True,Indo-English,sedang,False,2026-04-15 02:56:47,0.85,10,71
INDO_00367,TikTok,Makanan & Minuman,Tidak ada yang berbeda dari sate ayam Madura dibanding hari-hari sebelumnya. parah sih,netral,netral,0.26,semi-formal,False,Indonesia,sedang,True,2026-03-06 07:16:12,0.93,13,86
INDO_00092,Twitter,Wisata & Travel,"Kawasan Malioboro bagus sekali, di luar dugaan. #review",positif,terkejut,0.77,semi-formal,False,Indonesia,sedang,False,2026-01-06 08:37:40,0.81,8,55
INDO_00340,YouTube,Makanan & Minuman,"Jajanan pasar tradisional berjalan sesuai standar, delivery-nya okay-ish. btw",netral,netral,0.17,semi-formal,True,Indo-English,rendah,False,2026-01-23 09:31:53,0.8,9,77
INDO_00474,YouTube,Produk/E-commerce,"Kamera mirrorless entry level berjalan sesuai standar, experience-nya okay-ish. min",netral,netral,0.04,formal,True,Indo-English,sedang,False,2026-02-20 17:21:03,0.76,10,83
INDO_00053,Twitter,Produk/E-commerce,"Tas ransel anti air memuaskan banget, customer service-nya highly recommended. #curhat",positif,terkejut,0.69,informal,True,Indo-English,rendah,False,2026-02-04 16:11:10,0.9,11,86
INDO_00346,YouTube,Layanan,"Layanan pengaduan pelanggan tidak ada perubahan berarti, packaging-nya just average. btw",netral,netral,0.01,semi-formal,True,Indo-English,rendah,False,2026-04-23 17:44:39,0.88,11,88
INDO_00265,Instagram,Makanan & Minuman,"Mie ayam legendaris ternyata mengecewakan, agak nyesek juga, overall quality-nya not worth it. 😊",negatif,sedih,0.78,semi-formal,True,Indo-English,sedang,False,2026-02-21 13:09:46,0.8,14,96
INDO_00242,Twitter,Sosial & Politik,"Dengan hormat, pihak terkait, sudah tiga hari menunggu kabar soal kebijakan kerja dari rumah, belum ada respons apa pun.",negatif,sedih,0.79,semi-formal,False,Indonesia,tinggi,True,2026-01-08 10:17:29,0.75,19,120
INDO_00014,YouTube,Layanan,"Dengan hormat, Admin, sudah yang ketiga kalinya gue balik lagi ke layanan pengembalian barang.",positif,senang,0.78,informal,False,Indonesia,tinggi,True,2026-01-22 01:11:32,0.95,14,94
INDO_00316,YouTube,Makanan & Minuman,"Sampai harus komplain dua kali gara-gara kopi hitam tubruk, packaging-nya overrated.",negatif,sedih,0.71,informal,True,Indo-English,rendah,True,2026-04-26 20:13:24,0.82,11,84
INDO_00089,Instagram,Wisata & Travel,"Resort tepi pantai di Lombok sama sekali tidak mengecewakan, malah memuaskan banget, packaging-nya highly recommended.",positif,terkejut,0.97,semi-formal,True,Indo-English,rendah,False,2026-03-26 09:12:50,0.87,15,118
INDO_00388,TikTok,Sosial & Politik,"Isu banjir tahunan di ibu kota berjalan sesuai standar, packaging-nya nothing special.",netral,netral,0.09,semi-formal,True,Indo-English,sedang,False,2026-03-09 03:01:07,0.94,12,86
INDO_00274,Instagram,Wisata & Travel,"Wisata budaya di Toraja sama sekali tidak sesuai, bikin kecewa banget, agak nyesek juga. 😊",negatif,sedih,0.54,informal,False,Indonesia,sedang,False,2026-03-02 21:50:32,0.92,15,90
INDO_00167,TikTok,Sosial & Politik,Kebijakan subsidi listrik memuaskan banget. wkwk,positif,senang,0.71,informal,False,Indonesia,rendah,False,2026-03-26 17:44:34,0.79,6,48
INDO_00329,Instagram,Hiburan & Film,"Acara reality show terbaru tidak sesuai yang dijanjikan, agak nyesek juga. ✨",negatif,sedih,0.69,semi-formal,False,Indonesia,rendah,False,2026-04-28 17:08:16,0.87,12,76
INDO_00493,Twitter,Wisata & Travel,"Kebun teh di Puncak tidak ada perubahan berarti, ya standar aja sih, overall quality-nya so-so.",netral,netral,0.12,semi-formal,True,Indo-English,sedang,False,2026-04-10 07:24:15,0.79,15,95
INDO_00135,Instagram,Wisata & Travel,"Rute road trip Trans-Sumatra sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya highly recommended. 😊",positif,senang,0.76,informal,True,Indo-English,rendah,False,2026-01-23 10:56:54,0.96,15,121
INDO_00307,Instagram,Produk/E-commerce,"Rice cooker mini sama sekali tidak sesuai, bikin kecewa banget. 🙏",negatif,sedih,0.59,informal,False,Indonesia,sedang,False,2026-03-16 19:08:26,0.89,11,65
INDO_00481,TikTok,Makanan & Minuman,"Restoran seafood pinggir jalan tidak ada perubahan berarti, seperti biasa saja. sumpah bener",netral,netral,0.24,informal,False,Indonesia,sedang,False,2026-04-22 23:05:42,0.87,13,92
INDO_00320,YouTube,Layanan,"Jasa pengiriman paket sama sekali tidak sesuai, bikin kecewa banget, packaging-nya disappointing. btw",negatif,sedih,0.71,semi-formal,True,Indo-English,sedang,False,2026-02-06 21:49:52,0.72,13,101
INDO_00244,Instagram,Makanan & Minuman,"Terima kasih sebelumnya, Admin, sampai harus komplain dua kali gara-gara jajanan pasar tradisional, packaging-nya overrated. 😊",negatif,sedih,0.71,semi-formal,True,Indo-English,tinggi,True,2026-02-19 11:05:34,0.75,16,126
INDO_00055,Instagram,Wisata & Travel,"Kawasan Danau Toba memuaskan banget, kaget juga awalnya. 🙏",positif,terkejut,0.93,informal,False,Indonesia,rendah,False,2026-01-09 14:51:22,0.95,9,58
INDO_00364,TikTok,Hiburan & Film,"Film horor lokal yang baru rilis tidak ada perubahan berarti, experience-nya just average. wkwk",netral,netral,0.05,informal,True,Indo-English,sedang,False,2026-03-26 16:10:31,0.76,14,95
INDO_00051,YouTube,Hiburan & Film,"Serial anime yang lagi tayang sama sekali tidak mengecewakan, malah memuaskan banget, experience-nya worth it. btw",positif,senang,0.92,semi-formal,True,Indo-English,rendah,False,2026-01-01 07:52:54,0.73,16,114
INDO_00457,YouTube,Sosial & Politik,Tidak ada yang berbeda dari isu banjir tahunan di ibu kota dibanding hari-hari sebelumnya.,netral,netral,0.08,semi-formal,False,Indonesia,sedang,True,2026-04-11 23:00:15,0.88,14,90
INDO_00175,Instagram,Sosial & Politik,"Belum juga ada kabar dari isu kenaikan harga sembako setelah sekian lama menunggu, sungguh. ✨",negatif,marah,0.68,semi-formal,False,Indonesia,sedang,True,2026-04-15 13:22:05,0.87,15,93
INDO_00446,TikTok,Wisata & Travel,Wahana di Dufan tidak ada perubahan berarti.,netral,netral,0.32,informal,False,Indonesia,rendah,False,2026-02-08 06:15:00,0.79,7,44
INDO_00190,TikTok,Hiburan & Film,"Acara stand-up comedy semalam sama sekali tidak sesuai, bikin kecewa banget, overall quality-nya a waste of money. parah sih",negatif,jijik,0.82,semi-formal,True,Indo-English,sedang,False,2026-03-12 17:23:42,0.78,19,124
INDO_00497,YouTube,Sosial & Politik,"Tidak ada yang berbeda dari kebijakan subsidi listrik dibanding hari-hari sebelumnya, delivery-nya just average. btw",netral,netral,0.15,formal,True,Indo-English,sedang,True,2026-03-25 17:59:29,0.93,15,116
INDO_00188,TikTok,Layanan,"Mohon maaf sebelumnya, Saudara/i, sampai harus komplain dua kali gara-gara jasa pengiriman paket. parah sih",negatif,sedih,0.91,formal,False,Indonesia,tinggi,True,2026-01-14 14:06:05,0.91,15,107
INDO_00170,YouTube,Produk/E-commerce,"Earphone Bluetooth murah tidak sesuai yang dijanjikan, agak bikin risih. btw",negatif,jijik,0.91,semi-formal,False,Indonesia,sedang,False,2026-03-06 02:50:37,0.92,11,76
INDO_00059,Twitter,Sosial & Politik,"Kebijakan kerja dari rumah sama sekali tidak mengecewakan, malah memuaskan banget, overall quality-nya amazing.",positif,senang,0.94,informal,True,Indo-English,sedang,False,2026-03-02 22:57:10,0.82,14,111
INDO_00049,Instagram,Sosial & Politik,"Terima kasih sebelumnya, Saudara/i, sudah yang ketiga kalinya aku balik lagi ke wacana revisi undang-undang ketenagakerjaan.",positif,senang,0.79,informal,False,Indonesia,tinggi,True,2026-01-25 04:47:45,0.78,16,124
INDO_00345,Twitter,Makanan & Minuman,"Sate ayam Madura berjalan sesuai standar, packaging-nya nothing special.",netral,netral,0.29,semi-formal,True,Indo-English,sedang,False,2026-02-28 07:36:11,0.91,9,72
INDO_00236,Twitter,Produk/E-commerce,"Permisi, Saudara/i, sudah tiga hari menunggu kabar soal produk fashion dari online shop, belum ada respons apa pun, sungguh.",negatif,sedih,0.74,semi-formal,False,Indonesia,tinggi,True,2026-04-09 11:21:43,0.95,19,124
INDO_00253,TikTok,Produk/E-commerce,"""Cepat"" sekali katanya. Smartphone rilisan terbaru mengecewakan banget. sumpah bener",negatif,jijik,0.67,informal,False,Indonesia,rendah,False,2026-03-02 01:22:15,0.71,10,84
INDO_00022,YouTube,Makanan & Minuman,"Bakso beranak memuaskan banget, kaget juga awalnya.",positif,terkejut,0.7,informal,False,Indonesia,sedang,False,2026-03-21 07:14:56,0.83,7,51
INDO_00314,Instagram,Makanan & Minuman,"Dengan hormat, pihak terkait, sudah tiga hari menunggu kabar soal sate ayam Madura, belum ada respons apa pun, delivery-nya so bad.",negatif,sedih,0.87,semi-formal,True,Indo-English,tinggi,True,2026-03-05 08:07:21,0.79,21,131
INDO_00460,Instagram,Layanan,"Layanan pelanggan operator seluler berjalan sesuai standar, ya standar aja sih, delivery-nya okay-ish. 😊",netral,netral,0.36,informal,True,Indo-English,rendah,False,2026-03-20 03:19:18,0.82,14,104
INDO_00161,YouTube,Layanan,"Layanan pelanggan operator seluler memuaskan banget, packaging-nya impressive. btw",positif,senang,0.69,semi-formal,True,Indo-English,sedang,False,2026-02-27 09:51:11,0.74,9,82
INDO_00277,YouTube,Hiburan & Film,"Dengan hormat, Saudara/i, sudah tiga hari menunggu kabar soal film animasi buatan studio lokal, belum ada respons apa pun. btw",negatif,marah,0.77,informal,False,Indonesia,tinggi,True,2026-04-18 15:44:57,0.93,20,126
INDO_00444,Instagram,Layanan,"Layanan di rumah sakit berjalan sesuai standar, biasa-biasa saja, customer service-nya just average. ✨",netral,netral,0.36,semi-formal,True,Indo-English,sedang,False,2026-01-25 17:12:14,0.85,14,102
INDO_00192,TikTok,Produk/E-commerce,"Dengan hormat, Admin, sampai harus komplain dua kali gara-gara jam tangan pintar, sungguh. wkwk",negatif,jijik,0.75,semi-formal,False,Indonesia,tinggi,True,2026-02-07 06:02:22,0.92,14,95
INDO_00386,Instagram,Wisata & Travel,"Wisata budaya di Toraja tidak ada perubahan berarti, seperti biasa saja.",netral,netral,0.28,formal,False,Indonesia,rendah,False,2026-03-23 15:25:18,0.9,11,72
INDO_00294,YouTube,Makanan & Minuman,"Roti bakar pinggir kampus tidak sesuai yang dijanjikan, agak nyesek juga. btw",negatif,sedih,0.65,semi-formal,False,Indonesia,rendah,False,2026-03-15 14:56:42,0.82,12,77
INDO_00414,YouTube,Sosial & Politik,"Isu lingkungan di kota besar berjalan sesuai standar, customer service-nya nothing special. min",netral,netral,0.16,semi-formal,True,Indo-English,sedang,False,2026-02-03 19:01:34,0.81,13,95
INDO_00344,YouTube,Hiburan & Film,"Teater musikal di gedung kesenian tidak ada perubahan berarti, packaging-nya so-so.",netral,netral,0.3,formal,True,Indo-English,rendah,False,2026-04-30 12:30:26,0.82,11,83
INDO_00258,Twitter,Wisata & Travel,"Terima kasih sebelumnya, Saudara/i, sudah tiga hari menunggu kabar soal spot foto di Nusa Penida, belum ada respons apa pun.",negatif,sedih,0.51,informal,False,Indonesia,tinggi,True,2026-04-21 12:13:21,0.86,20,124
INDO_00309,YouTube,Wisata & Travel,"Pantai Kuta di Bali sama sekali tidak sesuai, bikin kecewa banget, kurang nyaman rasanya.",negatif,jijik,0.63,semi-formal,False,Indonesia,sedang,False,2026-02-28 10:31:41,0.93,14,89
INDO_00150,YouTube,Makanan & Minuman,"Restoran seafood pinggir jalan bagus sekali, di luar dugaan, experience-nya so good.",positif,senang,0.9,informal,True,Indo-English,sedang,False,2026-03-20 20:26:50,0.77,12,84
INDO_00131,TikTok,Sosial & Politik,"Kebijakan kenaikan tarif pajak sama sekali tidak mengecewakan, malah memuaskan banget, rasanya senang banget, overall quality-nya worth it. sumpah bener",positif,senang,0.75,informal,True,Indo-English,rendah,False,2026-04-17 09:34:20,0.8,20,152
INDO_00152,YouTube,Hiburan & Film,Channel YouTube gaming lokal ternyata memuaskan. min,positif,senang,0.74,formal,False,Indonesia,sedang,False,2026-01-01 01:53:30,0.84,7,52
INDO_00360,Instagram,Produk/E-commerce,Earphone Bluetooth murah tidak ada perubahan berarti. 😊,netral,netral,0.18,informal,False,Indonesia,sedang,False,2026-03-01 00:09:35,0.78,8,55
INDO_00100,Instagram,Layanan,"Layanan pelanggan operator seluler sama sekali tidak mengecewakan, malah memuaskan banget, delivery-nya amazing. 🙏",positif,terkejut,1,informal,True,Indo-English,rendah,False,2026-02-25 17:06:53,0.89,14,114
INDO_00373,Instagram,Makanan & Minuman,"Sate ayam Madura tidak ada perubahan berarti, overall quality-nya nothing special. ✨",netral,netral,0.39,formal,True,Indo-English,sedang,False,2026-02-10 19:31:20,0.88,12,84
INDO_00088,Twitter,Sosial & Politik,"Isu kenaikan harga sembako memuaskan banget, experience-nya so good. #curhat",positif,senang,1,informal,True,Indo-English,rendah,False,2026-03-25 11:25:26,0.79,10,76
INDO_00459,YouTube,Produk/E-commerce,Aksesoris handphone tidak ada perubahan berarti.,netral,netral,0.12,formal,False,Indonesia,sedang,False,2026-04-23 14:55:29,0.9,6,48
INDO_00331,TikTok,Wisata & Travel,Kebun teh di Puncak tidak sesuai yang dijanjikan.,negatif,marah,0.64,semi-formal,False,Indonesia,sedang,False,2026-04-28 19:14:52,0.96,8,49
INDO_00215,YouTube,Sosial & Politik,"Kebijakan kerja dari rumah sama sekali tidak sesuai, bikin kecewa banget, overall quality-nya not worth it. min",negatif,marah,0.59,semi-formal,True,Indo-English,sedang,False,2026-03-04 13:47:24,0.81,17,111
INDO_00467,YouTube,Wisata & Travel,"Tidak ada yang berbeda dari wahana di Dufan dibanding hari-hari sebelumnya, experience-nya nothing special. btw",netral,netral,0.04,semi-formal,True,Indo-English,sedang,True,2026-04-01 07:00:07,0.87,15,111
INDO_00122,Instagram,Hiburan & Film,"Webtoon yang lagi hits ternyata bagus sekali, packaging-nya impressive. 😊",positif,senang,0.88,semi-formal,True,Indo-English,sedang,False,2026-03-27 18:52:19,0.84,10,73
INDO_00500,YouTube,Layanan,Customer service maskapai berjalan sesuai standar. min,netral,netral,0.02,semi-formal,False,Indonesia,sedang,False,2026-03-27 20:36:50,0.88,7,54
